part_id,vehicle_model,variant,service_date,qty_used,service_type,week_number,month,year
PART-WSHLD-FLD,HONDA_CITY,2020,2023-06-09,1,Periodic,23,6,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-06-13,1,Repair,24,6,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-06-14,2,Repair,24,6,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-06-20,1,Campaign,25,6,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-06-21,1,Repair,25,6,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-06-24,1,Campaign,25,6,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-06-26,1,Periodic,26,6,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-07-01,4,Repair,26,7,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-07-04,1,Recall,27,7,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-07-05,1,Campaign,27,7,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-07-07,1,Periodic,27,7,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-07-08,1,Recall,27,7,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-07-09,1,Campaign,27,7,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-07-10,1,Periodic,28,7,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-07-12,1,Periodic,28,7,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-07-15,1,Recall,28,7,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-07-17,1,Periodic,29,7,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-07-19,3,Repair,29,7,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-07-28,1,Periodic,30,7,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-08-02,2,Campaign,31,8,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-08-07,2,Recall,32,8,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-08-08,1,Campaign,32,8,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-08-09,1,Repair,32,8,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-08-11,2,Periodic,32,8,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-08-13,1,Repair,32,8,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-08-14,1,Repair,33,8,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-08-19,1,Repair,33,8,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-08-21,1,Recall,34,8,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-08-25,1,Periodic,34,8,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-09-05,3,Periodic,36,9,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-09-08,4,Periodic,36,9,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-09-10,1,Periodic,36,9,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-09-11,1,Periodic,37,9,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-09-12,1,Repair,37,9,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-09-13,1,Recall,37,9,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-09-15,3,Periodic,37,9,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-09-19,1,Periodic,38,9,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-09-24,2,Recall,38,9,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-09-25,1,Campaign,39,9,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-09-26,1,Repair,39,9,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-09-29,1,Periodic,39,9,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-10-02,1,Campaign,40,10,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-10-04,1,Recall,40,10,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-10-07,1,Campaign,40,10,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-10-09,1,Recall,41,10,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-10-12,1,Repair,41,10,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-10-15,1,Recall,41,10,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-10-16,1,Periodic,42,10,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-10-19,1,Repair,42,10,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-10-20,1,Repair,42,10,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-10-27,2,Periodic,43,10,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-10-28,1,Campaign,43,10,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-10-29,3,Periodic,43,10,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-10-31,1,Periodic,44,10,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-11-10,1,Recall,45,11,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-11-11,1,Campaign,45,11,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-11-13,2,Repair,46,11,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-11-17,1,Periodic,46,11,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-11-18,1,Campaign,46,11,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-11-22,1,Campaign,47,11,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-11-29,1,Periodic,48,11,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-12-03,1,Periodic,48,12,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-12-04,1,Repair,49,12,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-12-06,1,Periodic,49,12,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-12-11,2,Campaign,50,12,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-12-12,1,Campaign,50,12,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-12-14,1,Repair,50,12,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-12-15,1,Periodic,50,12,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-12-23,2,Recall,51,12,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-12-25,1,Recall,52,12,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-12-27,1,Recall,52,12,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-12-29,1,Periodic,52,12,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2023-12-31,1,Recall,52,12,2023
PART-WSHLD-FLD,HONDA_CITY,2020,2024-01-02,1,Periodic,1,1,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-01-03,1,Periodic,1,1,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-01-04,1,Periodic,1,1,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-01-06,1,Periodic,1,1,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-01-11,2,Recall,2,1,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-01-14,1,Recall,2,1,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-01-15,1,Repair,3,1,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-01-17,1,Periodic,3,1,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-01-18,2,Campaign,3,1,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-01-22,1,Campaign,4,1,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-01-26,1,Periodic,4,1,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-01-28,1,Periodic,4,1,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-01-29,1,Campaign,5,1,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-02-02,2,Periodic,5,2,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-02-03,1,Recall,5,2,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-02-05,1,Repair,6,2,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-02-10,1,Recall,6,2,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-02-15,1,Periodic,7,2,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-02-16,1,Campaign,7,2,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-02-18,1,Periodic,7,2,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-02-23,1,Periodic,8,2,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-02-27,1,Periodic,9,2,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-02-29,1,Periodic,9,2,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-03-01,1,Periodic,9,3,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-03-03,2,Periodic,9,3,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-03-08,1,Periodic,10,3,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-03-14,1,Repair,11,3,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-03-20,1,Campaign,12,3,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-03-23,1,Periodic,12,3,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-03-25,1,Campaign,13,3,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-03-28,1,Recall,13,3,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-03-30,1,Repair,13,3,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-04-01,1,Repair,14,4,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-04-02,1,Recall,14,4,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-04-03,1,Periodic,14,4,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-04-07,1,Recall,14,4,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-04-09,2,Repair,15,4,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-04-18,4,Periodic,16,4,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-04-24,1,Repair,17,4,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-04-30,1,Campaign,18,4,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-05-02,1,Repair,18,5,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-05-04,1,Periodic,18,5,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-05-09,1,Repair,19,5,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-05-22,1,Periodic,21,5,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-05-24,1,Periodic,21,5,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-05-28,1,Recall,22,5,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-05-29,1,Repair,22,5,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-06-02,6,Repair,22,6,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-06-05,3,Periodic,23,6,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-06-08,4,Repair,23,6,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-06-11,1,Campaign,24,6,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-06-12,1,Repair,24,6,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-06-14,1,Periodic,24,6,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-06-15,1,Periodic,24,6,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-06-24,1,Repair,26,6,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-06-28,1,Campaign,26,6,2024
PART-WSHLD-FLD,HONDA_CITY,2020,2024-06-29,2,Recall,26,6,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-01-06,1,Repair,1,1,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-01-10,1,Recall,2,1,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-01-12,1,Repair,2,1,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-01-17,1,Repair,3,1,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-01-18,2,Periodic,3,1,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-01-20,1,Periodic,3,1,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-01-27,1,Periodic,4,1,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-01-28,1,Campaign,4,1,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-02-07,1,Campaign,6,2,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-02-08,1,Recall,6,2,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-02-11,1,Recall,6,2,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-02-12,1,Repair,6,2,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-02-13,1,Periodic,7,2,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-02-14,1,Campaign,7,2,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-02-18,1,Campaign,7,2,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-02-22,2,Recall,8,2,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-02-27,1,Repair,9,2,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-03-01,1,Repair,9,3,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-03-09,1,Recall,10,3,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-03-12,1,Periodic,10,3,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-03-14,1,Repair,11,3,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-03-15,1,Periodic,11,3,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-03-16,1,Periodic,11,3,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-03-17,1,Periodic,11,3,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-03-19,1,Recall,11,3,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-03-23,1,Campaign,12,3,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-03-27,4,Repair,13,3,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-03-29,5,Repair,13,3,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-03-31,5,Recall,13,3,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-04-02,1,Recall,13,4,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-04-03,1,Repair,14,4,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-04-05,1,Recall,14,4,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-04-08,1,Periodic,14,4,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-04-09,2,Periodic,14,4,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-04-16,1,Campaign,15,4,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-04-18,1,Campaign,16,4,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-04-21,1,Repair,16,4,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-04-22,1,Periodic,16,4,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-04-25,1,Periodic,17,4,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-04-28,2,Repair,17,4,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-05-01,1,Repair,18,5,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-05-05,1,Periodic,18,5,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-05-06,1,Periodic,18,5,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-05-12,2,Recall,19,5,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-05-18,2,Repair,20,5,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-05-21,2,Recall,20,5,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-05-23,1,Repair,21,5,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-05-24,3,Repair,21,5,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-05-26,1,Periodic,21,5,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-05-29,1,Periodic,22,5,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-05-31,3,Campaign,22,5,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-06-01,1,Campaign,22,6,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-06-08,2,Periodic,23,6,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-06-10,2,Periodic,23,6,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-06-21,1,Periodic,25,6,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-06-24,2,Campaign,25,6,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-06-26,1,Periodic,26,6,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-06-29,1,Periodic,26,6,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-07-03,2,Periodic,27,7,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-07-06,1,Campaign,27,7,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-07-07,2,Periodic,27,7,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-07-08,1,Repair,27,7,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-07-09,2,Recall,27,7,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-07-13,1,Repair,28,7,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-07-16,1,Campaign,28,7,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-07-17,1,Repair,29,7,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-07-19,1,Repair,29,7,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-07-23,2,Campaign,29,7,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-07-27,3,Recall,30,7,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-07-28,1,Repair,30,7,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-08-09,1,Campaign,32,8,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-08-16,1,Periodic,33,8,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-08-18,1,Campaign,33,8,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-08-22,1,Periodic,34,8,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-08-28,5,Repair,35,8,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-08-29,1,Repair,35,8,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-09-02,4,Periodic,35,9,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-09-05,1,Periodic,36,9,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-09-06,1,Periodic,36,9,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-09-07,1,Recall,36,9,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-09-08,3,Campaign,36,9,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-09-10,3,Periodic,36,9,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-09-12,1,Periodic,37,9,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-09-14,1,Campaign,37,9,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-09-15,2,Periodic,37,9,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-09-19,4,Recall,38,9,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-09-27,1,Repair,39,9,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-10-05,1,Repair,40,10,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-10-14,1,Periodic,41,10,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-10-19,1,Periodic,42,10,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-10-20,1,Repair,42,10,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-10-21,1,Periodic,42,10,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-10-23,2,Periodic,43,10,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-10-24,1,Periodic,43,10,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-10-25,2,Campaign,43,10,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-10-26,3,Recall,43,10,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-10-30,1,Recall,44,10,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-11-01,1,Recall,44,11,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-11-02,1,Campaign,44,11,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-11-04,1,Periodic,44,11,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-11-05,1,Repair,44,11,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-11-09,1,Repair,45,11,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-11-17,1,Repair,46,11,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-11-20,1,Campaign,47,11,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-11-23,1,Repair,47,11,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-11-28,1,Recall,48,11,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-11-30,1,Campaign,48,11,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-12-04,1,Recall,49,12,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-12-06,1,Periodic,49,12,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-12-07,1,Recall,49,12,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-12-10,1,Periodic,49,12,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-12-12,1,Repair,50,12,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-12-14,1,Periodic,50,12,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-12-16,1,Periodic,50,12,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-12-17,1,Periodic,50,12,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2023-12-27,1,Campaign,52,12,2023
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-01-08,1,Campaign,2,1,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-01-10,1,Recall,2,1,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-01-15,1,Periodic,3,1,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-01-18,1,Campaign,3,1,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-01-22,1,Recall,4,1,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-01-23,3,Periodic,4,1,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-01-24,1,Recall,4,1,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-01-25,1,Periodic,4,1,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-01-26,1,Periodic,4,1,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-01-30,1,Recall,5,1,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-02-03,1,Repair,5,2,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-02-04,1,Recall,5,2,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-02-06,2,Repair,6,2,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-02-09,1,Periodic,6,2,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-02-11,1,Repair,6,2,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-02-15,1,Repair,7,2,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-02-16,1,Recall,7,2,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-02-17,1,Recall,7,2,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-02-18,1,Campaign,7,2,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-02-21,1,Campaign,8,2,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-02-25,1,Periodic,8,2,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-02-29,1,Periodic,9,2,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-03-02,1,Recall,9,3,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-03-04,1,Periodic,10,3,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-03-05,2,Periodic,10,3,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-03-07,3,Campaign,10,3,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-03-13,1,Periodic,11,3,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-03-15,1,Recall,11,3,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-03-18,1,Campaign,12,3,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-03-19,2,Periodic,12,3,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-03-21,1,Repair,12,3,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-03-22,2,Campaign,12,3,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-03-27,3,Periodic,13,3,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-03-29,1,Campaign,13,3,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-03-30,2,Periodic,13,3,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-03-31,1,Repair,13,3,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-04-02,1,Campaign,14,4,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-04-03,1,Recall,14,4,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-04-05,1,Periodic,14,4,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-04-09,1,Recall,15,4,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-04-19,1,Recall,16,4,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-04-22,1,Periodic,17,4,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-04-26,1,Periodic,17,4,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-04-30,1,Recall,18,4,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-05-01,1,Periodic,18,5,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-05-02,1,Repair,18,5,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-05-08,1,Periodic,19,5,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-05-09,1,Periodic,19,5,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-05-11,1,Campaign,19,5,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-05-16,1,Periodic,20,5,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-05-17,1,Repair,20,5,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-05-24,1,Periodic,21,5,2024
PART-WSHLD-FLD,HYUNDAI_I20,2023,2024-05-25,1,Campaign,21,5,2024
